PRO_COM,dist_romita_km
13009,38.956659197399624
13010,38.956659197399624
13011,38.956659197399624
13012,38.956659197399624
13013,38.956659197399624
13014,38.956659197399624
13015,38.956659197399624
13016,38.956659197399624
13017,38.956659197399624
13018,38.956659197399624
13019,38.956659197399624
13020,38.956659197399624
13021,38.956659197399624
13022,38.956659197399624
13023,38.956659197399624
13024,38.956659197399624
13025,38.956659197399624
13026,38.956659197399624
13027,38.956659197399624
13028,38.956659197399624
13029,38.956659197399624
13030,38.956659197399624
13031,38.956659197399624
13032,38.956659197399624
13033,38.956659197399624
13034,38.956659197399624
13035,38.956659197399624
13036,38.956659197399624
13037,38.956659197399624
13038,38.956659197399624
13039,38.956659197399624
13040,38.956659197399624
13041,38.956659197399624
13042,38.956659197399624
13043,38.956659197399624
13044,38.956659197399624
13045,38.956659197399624
13046,38.956659197399624
13047,38.956659197399624
13048,38.956659197399624
13049,38.956659197399624
13050,38.956659197399624
13051,38.956659197399624
13052,38.956659197399624
13053,38.956659197399624
13054,38.956659197399624
13055,38.956659197399624
13056,38.956659197399624
13057,38.956659197399624
13058,38.956659197399624
13059,38.956659197399624
13060,38.956659197399624
13061,38.956659197399624
13062,38.956659197399624
13063,38.956659197399624
13064,38.956659197399624
13065,38.956659197399624
13066,38.956659197399624
13067,38.956659197399624
13068,38.956659197399624
13069,38.956659197399624
13070,38.956659197399624
13071,38.956659197399624
13072,38.956659197399624
13073,38.956659197399624
13074,38.956659197399624
13075,38.956659197399624
13076,38.956659197399624
13077,38.956659197399624
13078,38.956659197399624
13079,38.956659197399624
13080,38.956659197399624
13081,38.956659197399624
13082,38.956659197399624
13083,38.956659197399624
13084,38.956659197399624
13085,38.956659197399624
13086,38.956659197399624
13087,38.956659197399624
13088,38.956659197399624
13089,38.956659197399624
13090,38.956659197399624
13091,38.956659197399624
13092,38.956659197399624
13093,38.956659197399624
13094,38.956659197399624
13095,38.956659197399624
13096,38.956659197399624
13097,38.956659197399624
13098,38.956659197399624
13099,38.956659197399624
13100,38.956659197399624
13101,38.956659197399624
13102,38.956659197399624
13103,38.956659197399624
13104,38.956659197399624
13105,38.956659197399624
13106,38.956659197399624
13107,38.956659197399624
13108,38.956659197399624
13109,38.956659197399624
13110,38.956659197399624
13111,38.956659197399624
13112,38.956659197399624
13113,38.956659197399624
13114,38.956659197399624
13115,38.956659197399624
13116,38.956659197399624
13117,38.956659197399624
13118,38.956659197399624
13119,38.956659197399624
13120,38.956659197399624
13121,38.956659197399624
13122,38.956659197399624
13123,38.956659197399624
13124,38.956659197399624
13125,38.956659197399624
13126,38.956659197399624
13127,38.956659197399624
13128,38.956659197399624
13129,38.956659197399624
13130,38.956659197399624
13131,38.956659197399624
13132,38.956659197399624
13133,38.956659197399624
13134,38.956659197399624
13135,38.956659197399624
13136,38.956659197399624
13137,38.956659197399624
13138,38.956659197399624
13139,38.956659197399624
13140,38.956659197399624
13141,38.956659197399624
13142,38.956659197399624
13143,38.956659197399624
13144,38.956659197399624
13145,38.956659197399624
13146,38.956659197399624
13147,38.956659197399624
13148,38.956659197399624
13149,38.956659197399624
13150,38.956659197399624
13151,38.956659197399624
13152,38.956659197399624
13153,38.956659197399624
13154,38.956659197399624
13155,38.956659197399624
13156,38.956659197399624
13157,38.956659197399624
13158,38.956659197399624
13159,38.956659197399624
13160,38.956659197399624
13161,38.956659197399624
13162,38.956659197399624
13163,38.956659197399624
13164,38.956659197399624
13165,38.956659197399624
13166,38.956659197399624
13167,38.956659197399624
13168,38.956659197399624
13169,38.956659197399624
13170,38.956659197399624
13171,38.956659197399624
13172,38.956659197399624
13173,38.956659197399624
13174,38.956659197399624
13175,38.956659197399624
13176,38.956659197399624
13177,38.956659197399624
13178,38.956659197399624
13179,38.956659197399624
13180,38.956659197399624
13181,38.956659197399624
13182,38.956659197399624
13183,38.956659197399624
13184,38.956659197399624
13185,38.956659197399624
13186,38.956659197399624
13187,38.956659197399624
13188,38.956659197399624
13189,38.956659197399624
13190,38.956659197399624
13191,38.956659197399624
13192,38.956659197399624
13193,38.956659197399624
13194,38.956659197399624
13195,38.956659197399624
13196,38.956659197399624
13197,38.956659197399624
13198,38.956659197399624
13199,38.956659197399624
13200,38.956659197399624
13201,38.956659197399624
13202,38.956659197399624
13203,38.956659197399624
13204,38.956659197399624
13205,38.956659197399624
13206,38.956659197399624
13207,38.956659197399624
13208,38.956659197399624
